"trip_id","duration","start_time","end_time","start_station","start_lat","start_lon","end_station","end_lat","end_lon","bike_id","plan_duration","trip_route_category","passholder_type"
226327612,8,"2018-01-21 13:27:00","2018-01-21 13:35:00",3005,39.947330,-75.144028,3030,39.939350,-75.157158,11915,30,"One Way","Indego30"
226327611,15,"2018-01-21 13:28:00","2018-01-21 13:43:00",3034,39.933151,-75.162483,3168,39.951210,-75.173698,"02699",365,"One Way","Indego365"
226327610,14,"2018-01-21 13:29:00","2018-01-21 13:43:00",3034,39.933151,-75.162483,3168,39.951210,-75.173698,"02629",365,"One Way","Indego365"
226327608,11,"2018-01-21 13:30:00","2018-01-21 13:41:00",3007,39.945171,-75.159927,3023,39.950481,-75.172859,"05273",30,"One Way","Indego30"
226327609,3,"2018-01-21 13:30:00","2018-01-21 13:33:00",3034,39.933151,-75.162483,3068,39.935490,-75.167107,11901,30,"One Way","Indego30"
226327605,20,"2018-01-21 13:31:00","2018-01-21 13:51:00",3022,39.954720,-75.183228,3108,39.953159,-75.165512,"02595",0,"One Way","Walk-up"
226327601,13,"2018-01-21 13:32:00","2018-01-21 13:45:00",3041,39.968491,-75.135460,3017,39.980030,-75.143707,"02598",30,"One Way","Indego30"
226327602,8,"2018-01-21 13:32:00","2018-01-21 13:40:00",3045,39.947922,-75.162369,3156,39.953812,-75.174072,11917,365,"One Way","Indego365"
226336304,33,"2018-01-21 13:32:00","2018-01-21 14:05:00",3063,39.946331,-75.169800,3088,39.969841,-75.141800,11014,0,"One Way","Walk-up"
226327599,15,"2018-01-21 13:34:00","2018-01-21 13:49:00",3054,39.962502,-75.174202,3053,39.932308,-75.181541,"02935",30,"One Way","Indego30"
226327600,8,"2018-01-21 13:34:00","2018-01-21 13:42:00",3052,39.947319,-75.156952,3066,39.945610,-75.173477,"02667",30,"One Way","Indego30"
226336297,34,"2018-01-21 13:34:00","2018-01-21 14:08:00",3101,39.942951,-75.159554,3058,39.967159,-75.170013,"03363",1,"One Way","One Day Pass"
226336299,31,"2018-01-21 13:34:00","2018-01-21 14:05:00",3063,39.946331,-75.169800,3088,39.969841,-75.141800,"05232",0,"One Way","Walk-up"
226327598,14,"2018-01-21 13:35:00","2018-01-21 13:49:00",3098,39.934311,-75.160423,3100,39.927769,-75.151031,11796,1,"One Way","One Day Pass"
226327597,5,"2018-01-21 13:36:00","2018-01-21 13:41:00",3010,39.947109,-75.166183,3168,39.951210,-75.173698,"05130",30,"One Way","Indego30"
226327594,5,"2018-01-21 13:37:00","2018-01-21 13:42:00",3034,39.933151,-75.162483,3064,39.938400,-75.173271,"02631",30,"One Way","Indego30"
226327595,12,"2018-01-21 13:37:00","2018-01-21 13:49:00",3018,39.952728,-75.159790,3054,39.962502,-75.174202,"05361",30,"One Way","Indego30"
226327596,14,"2018-01-21 13:37:00","2018-01-21 13:51:00",3040,39.962891,-75.166061,3066,39.945610,-75.173477,11795,30,"One Way","Indego30"
226336290,23,"2018-01-21 13:38:00","2018-01-21 14:01:00",3010,39.947109,-75.166183,3025,39.937241,-75.161201,11814,30,"One Way","Indego30"
226327593,15,"2018-01-21 13:40:00","2018-01-21 13:55:00",3017,39.980030,-75.143707,3054,39.962502,-75.174202,"02666",30,"One Way","Indego30"
226327590,2,"2018-01-21 13:41:00","2018-01-21 13:43:00",3047,39.950710,-75.149208,3019,39.954029,-75.149834,11768,30,"One Way","Indego30"
226327591,10,"2018-01-21 13:41:00","2018-01-21 13:51:00",3007,39.945171,-75.159927,3169,39.953819,-75.142632,11962,30,"One Way","Indego30"
226336284,22,"2018-01-21 13:41:00","2018-01-21 14:03:00",3098,39.934311,-75.160423,3022,39.954720,-75.183228,"06694",30,"One Way","Indego30"
226327588,7,"2018-01-21 13:42:00","2018-01-21 13:49:00",3121,39.972740,-75.179390,3060,39.959229,-75.170357,"05173",30,"One Way","Indego30"
226327586,3,"2018-01-21 13:43:00","2018-01-21 13:46:00",3020,39.949219,-75.190361,3162,39.945950,-75.184753,"03274",30,"One Way","Indego30"
226345113,98,"2018-01-21 13:43:00","2018-01-21 15:21:00",3116,39.960060,-75.171982,3116,39.960060,-75.171982,"03571",0,"Round Trip","Walk-up"
226345109,96,"2018-01-21 13:44:00","2018-01-21 15:20:00",3116,39.960060,-75.171982,3116,39.960060,-75.171982,"03402",0,"Round Trip","Walk-up"
226327581,5,"2018-01-21 13:46:00","2018-01-21 13:51:00",3114,39.937752,-75.180122,3012,39.942181,-75.177467,"05386",30,"One Way","Indego30"
226327582,5,"2018-01-21 13:46:00","2018-01-21 13:51:00",3114,39.937752,-75.180122,3012,39.942181,-75.177467,"02496",30,"One Way","Indego30"
226336273,57,"2018-01-21 13:46:00","2018-01-21 14:43:00",3047,39.950710,-75.149208,3047,39.950710,-75.149208,"03348",0,"Round Trip","Walk-up"
226336276,57,"2018-01-21 13:46:00","2018-01-21 14:43:00",3047,39.950710,-75.149208,3047,39.950710,-75.149208,"05351",0,"Round Trip","Walk-up"
226336272,17,"2018-01-21 13:47:00","2018-01-21 14:04:00",3074,39.955109,-75.209869,3063,39.946331,-75.169800,"03488",30,"One Way","Indego30"
226327578,4,"2018-01-21 13:48:00","2018-01-21 13:52:00",3121,39.972740,-75.179390,3120,39.975220,-75.186691,11043,30,"One Way","Indego30"
226327577,8,"2018-01-21 13:49:00","2018-01-21 13:57:00",3012,39.942181,-75.177467,3034,39.933151,-75.162483,11716,30,"One Way","Indego30"
226336268,26,"2018-01-21 13:49:00","2018-01-21 14:15:00",3156,39.953812,-75.174072,3156,39.953812,-75.174072,"05388",0,"Round Trip","Walk-up"
226327576,6,"2018-01-21 13:50:00","2018-01-21 13:56:00",3010,39.947109,-75.166183,3023,39.950481,-75.172859,11788,30,"One Way","Indego30"
226336267,33,"2018-01-21 13:50:00","2018-01-21 14:23:00",3005,39.947330,-75.144028,3057,39.964581,-75.180031,"03658",0,"One Way","Walk-up"
226336265,32,"2018-01-21 13:51:00","2018-01-21 14:23:00",3005,39.947330,-75.144028,3057,39.964581,-75.180031,"03442",0,"One Way","Walk-up"
226327575,5,"2018-01-21 13:52:00","2018-01-21 13:57:00",3013,39.963169,-75.147919,3059,39.962650,-75.161743,11756,30,"One Way","Indego30"
226336258,31,"2018-01-21 13:52:00","2018-01-21 14:23:00",3005,39.947330,-75.144028,3057,39.964581,-75.180031,"03278",0,"One Way","Walk-up"
226336259,53,"2018-01-21 13:52:00","2018-01-21 14:45:00",3124,39.952950,-75.139793,3124,39.952950,-75.139793,"02705",0,"Round Trip","Walk-up"
226336261,13,"2018-01-21 13:52:00","2018-01-21 14:05:00",3068,39.935490,-75.167107,3068,39.935490,-75.167107,11901,30,"Round Trip","Indego30"
226336262,53,"2018-01-21 13:52:00","2018-01-21 14:45:00",3124,39.952950,-75.139793,3124,39.952950,-75.139793,11012,0,"Round Trip","Walk-up"
226336263,9,"2018-01-21 13:52:00","2018-01-21 14:01:00",3120,39.975220,-75.186691,3093,39.988369,-75.187012,"05340",30,"One Way","Indego30"
226336264,31,"2018-01-21 13:52:00","2018-01-21 14:23:00",3005,39.947330,-75.144028,3057,39.964581,-75.180031,11909,0,"One Way","Walk-up"
226345089,95,"2018-01-21 13:52:00","2018-01-21 15:27:00",3057,39.964581,-75.180031,3061,39.954250,-75.177612,"03336",0,"One Way","Walk-up"
226336256,17,"2018-01-21 13:53:00","2018-01-21 14:10:00",3012,39.942181,-75.177467,3012,39.942181,-75.177467,"02539",30,"Round Trip","Indego30"
226336257,16,"2018-01-21 13:53:00","2018-01-21 14:09:00",3012,39.942181,-75.177467,3012,39.942181,-75.177467,"05386",30,"Round Trip","Indego30"
226336255,15,"2018-01-21 13:54:00","2018-01-21 14:09:00",3012,39.942181,-75.177467,3012,39.942181,-75.177467,"02496",30,"Round Trip","Indego30"
226336252,10,"2018-01-21 13:55:00","2018-01-21 14:05:00",3030,39.939350,-75.157158,3066,39.945610,-75.173477,"03452",30,"One Way","Indego30"
226336253,48,"2018-01-21 13:55:00","2018-01-21 14:43:00",3114,39.937752,-75.180122,3163,39.949741,-75.180969,"02623",30,"One Way","Indego30"
226336254,36,"2018-01-21 13:55:00","2018-01-21 14:31:00",3074,39.955109,-75.209869,3074,39.955109,-75.209869,"03478",30,"Round Trip","Indego30"
226336251,4,"2018-01-21 13:56:00","2018-01-21 14:00:00",3102,39.967590,-75.179520,3054,39.962502,-75.174202,"03667",30,"One Way","Indego30"
226336250,17,"2018-01-21 13:58:00","2018-01-21 14:15:00",3073,39.961430,-75.152420,3156,39.953812,-75.174072,11746,0,"One Way","Walk-up"
226336248,16,"2018-01-21 13:59:00","2018-01-21 14:15:00",3073,39.961430,-75.152420,3156,39.953812,-75.174072,11925,0,"One Way","Walk-up"
226336245,51,"2018-01-21 14:00:00","2018-01-21 14:51:00",3061,39.954250,-75.177612,3163,39.949741,-75.180969,11171,0,"One Way","Walk-up"
226336240,20,"2018-01-21 14:01:00","2018-01-21 14:21:00",3018,39.952728,-75.159790,3057,39.964581,-75.180031,"03288",0,"One Way","Walk-up"
226336242,50,"2018-01-21 14:01:00","2018-01-21 14:51:00",3061,39.954250,-75.177612,3163,39.949741,-75.180969,"02520",0,"One Way","Walk-up"
226336243,34,"2018-01-21 14:01:00","2018-01-21 14:35:00",3056,39.976688,-75.158127,3097,39.978882,-75.133392,"03284",30,"One Way","Indego30"
226336244,15,"2018-01-21 14:01:00","2018-01-21 14:16:00",3013,39.963169,-75.147919,3023,39.950481,-75.172859,"06695",30,"One Way","Indego30"
226336237,19,"2018-01-21 14:02:00","2018-01-21 14:21:00",3018,39.952728,-75.159790,3057,39.964581,-75.180031,11017,0,"One Way","Walk-up"
226336238,6,"2018-01-21 14:02:00","2018-01-21 14:08:00",3063,39.946331,-75.169800,3086,39.940189,-75.166908,11713,30,"One Way","Indego30"
226336239,16,"2018-01-21 14:02:00","2018-01-21 14:18:00",3124,39.952950,-75.139793,3124,39.952950,-75.139793,11743,0,"Round Trip","Walk-up"
226336235,40,"2018-01-21 14:03:00","2018-01-21 14:43:00",3026,39.941380,-75.145638,3055,39.951118,-75.154572,"02588",30,"One Way","Indego30"
226336236,18,"2018-01-21 14:03:00","2018-01-21 14:21:00",3018,39.952728,-75.159790,3057,39.964581,-75.180031,"05344",0,"One Way","Walk-up"
226336233,17,"2018-01-21 14:04:00","2018-01-21 14:21:00",3018,39.952728,-75.159790,3057,39.964581,-75.180031,"03580",0,"One Way","Walk-up"
226336234,5,"2018-01-21 14:04:00","2018-01-21 14:09:00",3032,39.945271,-75.179710,3020,39.949219,-75.190361,"02726",30,"One Way","Indego30"
226336231,5,"2018-01-21 14:05:00","2018-01-21 14:10:00",3025,39.937241,-75.161201,3007,39.945171,-75.159927,11814,30,"One Way","Indego30"
226336232,44,"2018-01-21 14:05:00","2018-01-21 14:49:00",3057,39.964581,-75.180031,3057,39.964581,-75.180031,"05157",30,"Round Trip","Indego30"
226336230,22,"2018-01-21 14:06:00","2018-01-21 14:28:00",3032,39.945271,-75.179710,3029,39.953800,-75.194794,"02641",0,"One Way","Walk-up"
226336228,11,"2018-01-21 14:07:00","2018-01-21 14:18:00",3032,39.945271,-75.179710,3020,39.949219,-75.190361,"02517",0,"One Way","Walk-up"
226336229,6,"2018-01-21 14:07:00","2018-01-21 14:13:00",3156,39.953812,-75.174072,3066,39.945610,-75.173477,"05154",30,"One Way","Indego30"
226336226,7,"2018-01-21 14:08:00","2018-01-21 14:15:00",3100,39.927769,-75.151031,3030,39.939350,-75.157158,11863,30,"One Way","Indego30"
226336227,12,"2018-01-21 14:08:00","2018-01-21 14:20:00",3009,39.955761,-75.189819,3120,39.975220,-75.186691,"02501",30,"One Way","Indego30"
226336225,3,"2018-01-21 14:09:00","2018-01-21 14:12:00",3095,39.987709,-75.180519,3096,39.991192,-75.179749,11846,30,"One Way","Indego30"
226336223,21,"2018-01-21 14:10:00","2018-01-21 14:31:00",3007,39.945171,-75.159927,3021,39.953899,-75.169022,11814,30,"One Way","Indego30"
226336224,4,"2018-01-21 14:10:00","2018-01-21 14:14:00",3038,39.947811,-75.194092,3032,39.945271,-75.179710,"03401",30,"One Way","Indego30"
226336221,29,"2018-01-21 14:11:00","2018-01-21 14:40:00",3023,39.950481,-75.172859,3026,39.941380,-75.145638,11882,0,"One Way","Walk-up"
226336222,29,"2018-01-21 14:11:00","2018-01-21 14:40:00",3023,39.950481,-75.172859,3026,39.941380,-75.145638,"02515",0,"One Way","Walk-up"
226336219,7,"2018-01-21 14:12:00","2018-01-21 14:19:00",3120,39.975220,-75.186691,3121,39.972740,-75.179390,11043,30,"One Way","Indego30"
226336220,6,"2018-01-21 14:12:00","2018-01-21 14:18:00",3054,39.962502,-75.174202,3102,39.967590,-75.179520,"05361",30,"One Way","Indego30"
226362973,176,"2018-01-21 14:12:00","2018-01-21 17:08:00",3057,39.964581,-75.180031,3057,39.964581,-75.180031,"02713",1,"Round Trip","One Day Pass"
226336217,15,"2018-01-21 14:13:00","2018-01-21 14:28:00",3022,39.954720,-75.183228,3030,39.939350,-75.157158,"03456",30,"One Way","Indego30"
226336212,9,"2018-01-21 14:15:00","2018-01-21 14:24:00",3121,39.972740,-75.179390,3021,39.953899,-75.169022,"03463",0,"One Way","Walk-up"
226336213,5,"2018-01-21 14:15:00","2018-01-21 14:20:00",3061,39.954250,-75.177612,3054,39.962502,-75.174202,11718,365,"One Way","Indego365"
226336215,22,"2018-01-21 14:15:00","2018-01-21 14:37:00",3115,39.972630,-75.167572,3073,39.961430,-75.152420,"03568",30,"One Way","Indego30"
226336209,4,"2018-01-21 14:16:00","2018-01-21 14:20:00",3058,39.967159,-75.170013,3059,39.962650,-75.161743,"05415",0,"One Way","Walk-up"
226336210,9,"2018-01-21 14:16:00","2018-01-21 14:25:00",3026,39.941380,-75.145638,3110,39.961750,-75.136414,"05125",30,"One Way","Indego30"
226336207,7,"2018-01-21 14:17:00","2018-01-21 14:24:00",3040,39.962891,-75.166061,3013,39.963169,-75.147919,"03554",365,"One Way","Indego365"
226336206,5,"2018-01-21 14:18:00","2018-01-21 14:23:00",3007,39.945171,-75.159927,3018,39.952728,-75.159790,"03387",30,"One Way","Indego30"
226362959,170,"2018-01-21 14:18:00","2018-01-21 17:08:00",3057,39.964581,-75.180031,3057,39.964581,-75.180031,"02694",1,"Round Trip","One Day Pass"
226336205,4,"2018-01-21 14:19:00","2018-01-21 14:23:00",3012,39.942181,-75.177467,3012,39.942181,-75.177467,"02496",30,"Round Trip","Indego30"
226336204,5,"2018-01-21 14:20:00","2018-01-21 14:25:00",3030,39.939350,-75.157158,3045,39.947922,-75.162369,11837,30,"One Way","Indego30"
226353949,116,"2018-01-21 14:20:00","2018-01-21 16:16:00",3053,39.932308,-75.181541,3053,39.932308,-75.181541,"02935",30,"Round Trip","Indego30"
226362954,168,"2018-01-21 14:20:00","2018-01-21 17:08:00",3057,39.964581,-75.180031,3057,39.964581,-75.180031,"02674",0,"Round Trip","Walk-up"
226336202,5,"2018-01-21 14:21:00","2018-01-21 14:26:00",3030,39.939350,-75.157158,3007,39.945171,-75.159927,11915,30,"One Way","Indego30"
226336203,7,"2018-01-21 14:21:00","2018-01-21 14:28:00",3020,39.949219,-75.190361,3029,39.953800,-75.194794,"02552",0,"One Way","Walk-up"
226345029,50,"2018-01-21 14:21:00","2018-01-21 15:11:00",3018,39.952728,-75.159790,3010,39.947109,-75.166183,"02710",0,"One Way","Walk-up"
226336198,18,"2018-01-21 14:22:00","2018-01-21 14:40:00",3051,39.967442,-75.175072,3158,39.925522,-75.169037,"03289",30,"One Way","Indego30"
226336200,19,"2018-01-21 14:22:00","2018-01-21 14:41:00",3059,39.962650,-75.161743,3121,39.972740,-75.179390,"05415",30,"One Way","Indego30"
226345027,40,"2018-01-21 14:22:00","2018-01-21 15:02:00",3018,39.952728,-75.159790,3045,39.947922,-75.162369,"02562",0,"One Way","Walk-up"
226362949,165,"2018-01-21 14:22:00","2018-01-21 17:07:00",3057,39.964581,-75.180031,3057,39.964581,-75.180031,"02505",0,"Round Trip","Walk-up"
226336191,13,"2018-01-21 14:24:00","2018-01-21 14:37:00",3066,39.945610,-75.173477,3028,39.940609,-75.149582,11795,30,"One Way","Indego30"
226336192,3,"2018-01-21 14:24:00","2018-01-21 14:27:00",3096,39.991192,-75.179749,3095,39.987709,-75.180519,"05170",30,"One Way","Indego30"
226336194,5,"2018-01-21 14:24:00","2018-01-21 14:29:00",3054,39.962502,-75.174202,3102,39.967590,-75.179520,"03667",30,"One Way","Indego30"
226336195,4,"2018-01-21 14:24:00","2018-01-21 14:28:00",3054,39.962502,-75.174202,3165,39.958191,-75.178200,11718,365,"One Way","Indego365"
226336196,9,"2018-01-21 14:24:00","2018-01-21 14:33:00",3052,39.947319,-75.156952,3046,39.950119,-75.144722,"03406",30,"One Way","Indego30"
226345019,82,"2018-01-21 14:24:00","2018-01-21 15:46:00",3051,39.967442,-75.175072,3169,39.953819,-75.142632,"05184",0,"One Way","Walk-up"
226336190,27,"2018-01-21 14:25:00","2018-01-21 14:52:00",3054,39.962502,-75.174202,3153,39.972160,-75.129936,11740,30,"One Way","Indego30"
226345014,81,"2018-01-21 14:25:00","2018-01-21 15:46:00",3051,39.967442,-75.175072,3169,39.953819,-75.142632,"02594",0,"One Way","Walk-up"
226336188,7,"2018-01-21 14:26:00","2018-01-21 14:33:00",3066,39.945610,-75.173477,3020,39.949219,-75.190361,"05154",365,"One Way","Indego365"
226336189,5,"2018-01-21 14:26:00","2018-01-21 14:31:00",3053,39.932308,-75.181541,3150,39.928841,-75.170212,"05147",30,"One Way","Indego30"
226345012,80,"2018-01-21 14:26:00","2018-01-21 15:46:00",3051,39.967442,-75.175072,3169,39.953819,-75.142632,"02709",0,"One Way","Walk-up"
226345010,79,"2018-01-21 14:27:00","2018-01-21 15:46:00",3051,39.967442,-75.175072,3169,39.953819,-75.142632,"05206",0,"One Way","Walk-up"
226336186,15,"2018-01-21 14:29:00","2018-01-21 14:44:00",3054,39.962502,-75.174202,3029,39.953800,-75.194794,"02587",365,"One Way","Indego365"
226336187,13,"2018-01-21 14:29:00","2018-01-21 14:42:00",3115,39.972630,-75.167572,3116,39.960060,-75.171982,"02569",0,"One Way","Walk-up"
226336184,11,"2018-01-21 14:30:00","2018-01-21 14:41:00",3115,39.972630,-75.167572,3116,39.960060,-75.171982,"03671",30,"One Way","Indego30"
226336185,6,"2018-01-21 14:30:00","2018-01-21 14:36:00",3125,39.943909,-75.167351,3023,39.950481,-75.172859,11724,30,"One Way","Indego30"
226336183,2,"2018-01-21 14:31:00","2018-01-21 14:33:00",3030,39.939350,-75.157158,3155,39.940182,-75.154419,"05322",365,"One Way","Indego365"
226336180,13,"2018-01-21 14:33:00","2018-01-21 14:46:00",3023,39.950481,-75.172859,3030,39.939350,-75.157158,11778,0,"One Way","Walk-up"
226336181,20,"2018-01-21 14:33:00","2018-01-21 14:53:00",3064,39.938400,-75.173271,3154,39.959240,-75.158211,11707,30,"One Way","Indego30"
226336175,10,"2018-01-21 14:34:00","2018-01-21 14:44:00",3010,39.947109,-75.166183,3164,39.928139,-75.165154,"05341",30,"One Way","Indego30"
226336176,9,"2018-01-21 14:34:00","2018-01-21 14:43:00",3010,39.947109,-75.166183,3010,39.947109,-75.166183,"05389",30,"Round Trip","Indego30"
226336178,9,"2018-01-21 14:34:00","2018-01-21 14:43:00",3012,39.942181,-75.177467,3010,39.947109,-75.166183,"02539",1,"One Way","One Day Pass"
226336179,6,"2018-01-21 14:34:00","2018-01-21 14:40:00",3059,39.962650,-75.161743,3054,39.962502,-75.174202,11756,30,"One Way","Indego30"
226344999,55,"2018-01-21 14:34:00","2018-01-21 15:29:00",3116,39.960060,-75.171982,3047,39.950710,-75.149208,11170,0,"One Way","Walk-up"
226336174,6,"2018-01-21 14:35:00","2018-01-21 14:41:00",3156,39.953812,-75.174072,3012,39.942181,-75.177467,11917,30,"One Way","Indego30"
226344994,54,"2018-01-21 14:35:00","2018-01-21 15:29:00",3116,39.960060,-75.171982,3047,39.950710,-75.149208,"03708",0,"One Way","Walk-up"
226344990,31,"2018-01-21 14:36:00","2018-01-21 15:07:00",3009,39.955761,-75.189819,3054,39.962502,-75.174202,11919,0,"One Way","Walk-up"
226336170,7,"2018-01-21 14:37:00","2018-01-21 14:44:00",3032,39.945271,-75.179710,3161,39.954861,-75.180908,"02506",365,"One Way","Indego365"
226344986,30,"2018-01-21 14:37:00","2018-01-21 15:07:00",3009,39.955761,-75.189819,3054,39.962502,-75.174202,"05146",0,"One Way","Walk-up"
226344987,30,"2018-01-21 14:37:00","2018-01-21 15:07:00",3057,39.964581,-75.180031,3025,39.937241,-75.161201,11017,30,"One Way","Indego30"
226344989,39,"2018-01-21 14:37:00","2018-01-21 15:16:00",3097,39.978882,-75.133392,3053,39.932308,-75.181541,"03284",30,"One Way","Indego30"
226344985,29,"2018-01-21 14:38:00","2018-01-21 15:07:00",3009,39.955761,-75.189819,3054,39.962502,-75.174202,11847,0,"One Way","Walk-up"
226336169,3,"2018-01-21 14:39:00","2018-01-21 14:42:00",3112,39.953732,-75.218246,3118,39.958660,-75.213226,"05188",30,"One Way","Indego30"
226344983,28,"2018-01-21 14:39:00","2018-01-21 15:07:00",3009,39.955761,-75.189819,3054,39.962502,-75.174202,"02476",0,"One Way","Walk-up"
226344982,27,"2018-01-21 14:40:00","2018-01-21 15:07:00",3009,39.955761,-75.189819,3054,39.962502,-75.174202,"03298",0,"One Way","Walk-up"
226344981,35,"2018-01-21 14:41:00","2018-01-21 15:16:00",3021,39.953899,-75.169022,3054,39.962502,-75.174202,"03374",1,"One Way","One Day Pass"
226344979,25,"2018-01-21 14:43:00","2018-01-21 15:08:00",3163,39.949741,-75.180969,3114,39.937752,-75.180122,"02623",30,"One Way","Indego30"
226336166,5,"2018-01-21 14:45:00","2018-01-21 14:50:00",3066,39.945610,-75.173477,3163,39.949741,-75.180969,"03670",30,"One Way","Indego30"
226344977,26,"2018-01-21 14:45:00","2018-01-21 15:11:00",3026,39.941380,-75.145638,3102,39.967590,-75.179520,11882,1,"One Way","One Day Pass"
226344974,45,"2018-01-21 14:46:00","2018-01-21 15:31:00",3071,39.961731,-75.187881,3039,39.971210,-75.159698,"05190",30,"One Way","Indego30"
226336164,8,"2018-01-21 14:47:00","2018-01-21 14:55:00",3077,39.972069,-75.163513,3121,39.972740,-75.179390,"05183",30,"One Way","Indego30"
